0.0000 	 6.277986e-04 
0.0010 	 6.248308e-04 
0.0020 	 6.220387e-04 
0.0030 	 6.213645e-04 
0.0040 	 6.222022e-04 
0.0050 	 6.250898e-04 
0.0060 	 6.281147e-04 
0.0070 	 6.341519e-04 
0.0080 	 6.408022e-04 
0.0090 	 6.482840e-04 
0.0100 	 6.563995e-04 
0.0110 	 6.651310e-04 
0.0120 	 6.724963e-04 
0.0130 	 6.808263e-04 
0.0140 	 6.900919e-04 
0.0150 	 6.984555e-04 
0.0160 	 7.063447e-04 
0.0170 	 7.136637e-04 
0.0180 	 7.220667e-04 
0.0190 	 7.282061e-04 
0.0200 	 7.339872e-04 
0.0210 	 7.394455e-04 
0.0220 	 7.447421e-04 
0.0230 	 7.491762e-04 
0.0240 	 7.535586e-04 
0.0250 	 7.575244e-04 
0.0260 	 7.610349e-04 
0.0270 	 7.645708e-04 
0.0280 	 7.665064e-04 
0.0290 	 7.689038e-04 
0.0300 	 7.692601e-04 
0.0310 	 7.697603e-04 
0.0320 	 7.695954e-04 
0.0330 	 7.681122e-04 
0.0340 	 7.652543e-04 
0.0350 	 7.622645e-04 
0.0360 	 7.586522e-04 
0.0370 	 7.540116e-04 
0.0380 	 7.479351e-04 
0.0390 	 7.413304e-04 
0.0400 	 7.334786e-04 
0.0410 	 7.245645e-04 
0.0420 	 7.141482e-04 
0.0430 	 7.036032e-04 
0.0440 	 6.921992e-04 
0.0450 	 6.809631e-04 
0.0460 	 6.692850e-04 
0.0470 	 6.577840e-04 
0.0480 	 6.451570e-04 
0.0490 	 6.330217e-04 
0.0500 	 6.199723e-04 
0.0510 	 6.066888e-04 
0.0520 	 5.944153e-04 
0.0530 	 5.823177e-04 
0.0540 	 5.707797e-04 
0.0550 	 5.586646e-04 
0.0560 	 5.473373e-04 
0.0570 	 5.360357e-04 
0.0580 	 5.247322e-04 
0.0590 	 5.128511e-04 
0.0600 	 5.018529e-04 
0.0610 	 4.913290e-04 
0.0620 	 4.817489e-04 
0.0630 	 4.723993e-04 
0.0640 	 4.640061e-04 
0.0650 	 4.557860e-04 
